DRIVER_ID,DRIVER,DRIVER_CODE,CONSTRUCTOR_ID,CONSTRUCTOR,RACE_ID,RACE,YEAR,AVG_LAP_TIME,GAP_TO_FASTEST
4,Fernando Alonso,ALO,214,Alpine F1 Team,1074,Bahrain Grand Prix,2022,103087.263158,2.306240431000
844,Charles Leclerc,LEC,6,Ferrari,1077,Emilia Romagna Grand Prix,2022,88635.841270,0.890031746000
817,Daniel Ricciardo,RIC,1,McLaren,1080,Monaco Grand Prix,2022,110123.437500,6.477354167000
830,Max Verstappen,VER,9,Red Bull,1081,Azerbaijan Grand Prix,2022,110704.725490,0.898975490000
1,Lewis Hamilton,HAM,131,Mercedes,1081,Azerbaijan Grand Prix,2022,112110.196078,2.304446078000
852,Yuki Tsunoda,TSU,213,AlphaTauri,1084,Austrian Grand Prix,2022,72920.742857,1.760278571000
20,Sebastian Vettel,VET,117,Aston Martin,1084,Austrian Grand Prix,2022,72873.485714,1.713021428000
1,Lewis Hamilton,HAM,131,Mercedes,1085,French Grand Prix,2022,102126.396226,3.012160932000
855,Guanyu Zhou,ZHO,51,Alfa Romeo,1086,Hungarian Grand Prix,2022,87146.768116,1.776596687000
20,Sebastian Vettel,VET,117,Aston Martin,1091,Singapore Grand Prix,2022,125428.305085,1.102237288000
18,Jenson Button,BUT,1,McLaren,913,Singapore Grand Prix,2014,121577.038462,1.497121795000
826,Daniil Kvyat,KVY,5,Toro Rosso,915,Russian Grand Prix,2014,106012.653846,2.036351959000
20,Sebastian Vettel,VET,6,Ferrari,930,Spanish Grand Prix,2015,92695.409091,0.687000000000
815,Sergio Pérez,PER,10,Force India,930,Spanish Grand Prix,2015,94768.169231,2.759760140000
832,Carlos Sainz,SAI,5,Toro Rosso,931,Monaco Grand Prix,2015,84403.538462,2.097199752000
20,Sebastian Vettel,VET,6,Ferrari,936,Hungarian Grand Prix,2015,92318.623188,1.597306115000
828,Marcus Ericsson,ERI,15,Sauber,936,Hungarian Grand Prix,2015,93320.507246,2.599190173000
822,Valtteri Bottas,BOT,3,Williams,937,Belgian Grand Prix,2015,118172.720930,1.419534883000
822,Valtteri Bottas,BOT,3,Williams,944,Brazilian Grand Prix,2015,78159.000000,1.129563380000
830,Max Verstappen,VER,5,Toro Rosso,944,Brazilian Grand Prix,2015,78832.671429,1.803234809000
63,Mika Salo,SAL,25,Tyrrell,227,European Grand Prix,1996,85096.651515,1.417950022000
49,Heinz-Harald Frentzen,FRE,15,Sauber,233,British Grand Prix,1996,93995.016667,2.564708975000
77,Gerhard Berger,BER,22,Benetton,236,Belgian Grand Prix,1996,121023.204545,0.997295454000
44,Olivier Panis,PAN,27,Ligier,238,Portuguese Grand Prix,1996,88322.710145,2.281067288000
67,Sébastien Buemi,BUE,5,Toro Rosso,3,Chinese Grand Prix,2009,127498.642857,1.364982143000
17,Mark Webber,WEB,9,Red Bull,338,Australian Grand Prix,2010,97997.413793,1.160672414000
20,Sebastian Vettel,VET,9,Red Bull,340,Chinese Grand Prix,2010,114919.160714,0.594821428000
18,Jenson Button,BUT,1,McLaren,343,Turkish Grand Prix,2010,91901.120690,0.045603449000
17,Mark Webber,WEB,9,Red Bull,344,Canadian Grand Prix,2010,81039.242857,0.561300000000
807,Nico Hülkenberg,HUL,3,Williams,344,Canadian Grand Prix,2010,82426.405797,1.948462940000
10,Timo Glock,GLO,166,Virgin,346,British Grand Prix,2010,101567.000000,3.909307692000
24,Vitantonio Liuzzi,LIU,10,Force India,347,German Grand Prix,2010,81108.169231,2.617661768000
29,Sakon Yamamoto,YAM,164,HRT,348,Hungarian Grand Prix,2010,93234.242424,6.583228138000
817,Daniel Ricciardo,RIC,9,Red Bull,951,Russian Grand Prix,2016,107477.730769,2.534391146000
822,Valtteri Bottas,BOT,3,Williams,954,Canadian Grand Prix,2016,78738.828571,0.663171428000
837,Rio Haryanto,HAR,209,Manor Marussia,957,British Grand Prix,2016,129148.916667,19.613705129000
822,Valtteri Bottas,BOT,3,Williams,959,German Grand Prix,2016,82680.621212,1.423904794000
35,Jacques Villeneuve,VIL,16,BAR,154,Belgian Grand Prix,2001,115277.000000,1.804722222000
14,David Coulthard,COU,1,McLaren,155,Italian Grand Prix,2001,89157.500000,2.016122642000
55,Jean Alesi,ALE,17,Jordan,157,Japanese Grand Prix,2001,101227.230769,2.108400580000
49,Heinz-Harald Frentzen,FRE,20,Prost,157,Japanese Grand Prix,2001,102147.903846,3.029073657000
2,Nick Heidfeld,HEI,15,Sauber,130,Monaco Grand Prix,2002,83554.105263,2.284169366000
11,Takuma Sato,SAT,17,Jordan,130,Monaco Grand Prix,2002,84093.363636,2.823427739000
11,Takuma Sato,SAT,17,Jordan,132,European Grand Prix,2002,99860.103448,4.736336781000
18,Jenson Button,BUT,4,Renault,139,United States Grand Prix,2002,76288.027778,1.384822299000
22,Rubens Barrichello,BAR,6,Ferrari,108,Australian Grand Prix,2003,98764.400000,0.796744828000
51,Justin Wilson,WIL,18,Minardi,117,French Grand Prix,2003,81481.776119,3.635876119000
30,Michael Schumacher,MSC,6,Ferrari,118,British Grand Prix,2003,89053.366667,0.427466667000
18,Jenson Button,BUT,16,BAR,118,British Grand Prix,2003,89383.866667,0.757966667000
4,Fernando Alonso,ALO,4,Renault,119,German Grand Prix,2003,80568.850746,1.034985074000
17,Mark Webber,WEB,19,Jaguar,122,United States Grand Prix,2003,75298.428571,0.000000000000
51,Justin Wilson,WIL,19,Jaguar,122,United States Grand Prix,2003,79581.605634,4.283177063000
14,David Coulthard,COU,1,McLaren,123,Japanese Grand Prix,2003,96667.113208,0.219132076000
17,Mark Webber,WEB,19,Jaguar,90,Australian Grand Prix,2004,89807.413793,2.639189655000
13,Felipe Massa,MAS,15,Sauber,92,Bahrain Grand Prix,2004,95342.214286,2.098793233000
2,Nick Heidfeld,HEI,17,Jordan,93,San Marino Grand Prix,2004,86545.083333,3.002018817000
45,Giorgio Pantano,PAN,17,Jordan,93,San Marino Grand Prix,2004,87192.833333,3.649768817000
47,Zsolt Baumgartner,BAU,18,Minardi,94,Spanish Grand Prix,2004,86570.882353,6.982382353000
4,Fernando Alonso,ALO,4,Renault,104,Italian Grand Prix,2004,85997.800000,0.744064151000
46,Gianmaria Bruni,BRU,18,Minardi,105,Chinese Grand Prix,2004,102668.578947,7.089650376000
832,Carlos Sainz,SAI,6,Ferrari,1094,Mexico City Grand Prix,2022,84152.845070,0.818633802000
825,Kevin Magnussen,MAG,210,Haas F1 Team,1094,Mexico City Grand Prix,2022,85673.500000,2.339288732000
4,Fernando Alonso,ALO,117,Aston Martin,1098,Bahrain Grand Prix,2023,99567.947368,0.677842105000
847,George Russell,RUS,131,Mercedes,1101,Azerbaijan Grand Prix,2023,110523.058824,1.455686275000
858,Logan Sargeant,SAR,3,Williams,1105,Spanish Grand Prix,2023,81994.107692,2.025319813000
844,Charles Leclerc,LEC,6,Ferrari,1106,Canadian Grand Prix,2023,80814.228571,0.266400000000
852,Yuki Tsunoda,TSU,213,AlphaTauri,1107,Austrian Grand Prix,2023,73978.285714,1.673961770000
830,Max Verstappen,VER,9,Red Bull,1109,Hungarian Grand Prix,2023,84123.342857,0.000000000000
859,Liam Lawson,LAW,213,AlphaTauri,1112,Italian Grand Prix,2023,88074.137255,1.385058824000
839,Esteban Ocon,OCO,214,Alpine F1 Team,1112,Italian Grand Prix,2023,89101.974359,2.412895928000
840,Lance Stroll,STR,117,Aston Martin,1114,Japanese Grand Prix,2023,113665.150000,10.676074528000
825,Kevin Magnussen,MAG,210,Haas F1 Team,1114,Japanese Grand Prix,2023,105538.288462,2.549212990000
815,Sergio Pérez,PER,9,Red Bull,1116,United States Grand Prix,2023,102496.821429,0.329642858000
842,Pierre Gasly,GAS,214,Alpine F1 Team,1121,Bahrain Grand Prix,2024,98877.839286,2.303418233000
4,Fernando Alonso,ALO,117,Aston Martin,1122,Saudi Arabian Grand Prix,2024,97580.640000,0.715180000000
857,Oscar Piastri,PIA,1,McLaren,1125,Chinese Grand Prix,2024,109084.857143,4.952225564000
842,Pierre Gasly,GAS,214,Alpine F1 Team,1128,Monaco Grand Prix,2024,112412.922078,2.213511822000
832,Carlos Sainz,SAI,6,Ferrari,1129,Canadian Grand Prix,2024,92086.000000,1.401328571000
832,Carlos Sainz,SAI,6,Ferrari,1135,Dutch Grand Prix,2024,76078.555556,0.446347223000
847,George Russell,RUS,131,Mercedes,1137,Azerbaijan Grand Prix,2024,109986.960784,1.391083233000
840,Lance Stroll,STR,117,Aston Martin,1137,Azerbaijan Grand Prix,2024,111135.111111,2.539233560000
830,Max Verstappen,VER,9,Red Bull,1139,United States Grand Prix,2024,102304.482143,0.346642857000
859,Liam Lawson,LAW,215,RB F1 Team,1143,Qatar Grand Prix,2024,96982.087719,1.099228070000
826,Daniil Kvyat,KVY,5,Toro Rosso,966,Mexican Grand Prix,2016,87089.628571,2.140304627000
822,Valtteri Bottas,BOT,3,Williams,968,Abu Dhabi Grand Prix,2016,110511.833333,3.529778788000
807,Nico Hülkenberg,HUL,4,Renault,975,Canadian Grand Prix,2017,80650.400000,0.862485714000
838,Stoffel Vandoorne,VAN,1,McLaren,983,Malaysian Grand Prix,2017,98458.090909,2.006483766000
839,Esteban Ocon,OCO,10,Force India,1004,Russian Grand Prix,2018,101207.480769,2.241801524000
154,Romain Grosjean,GRO,210,Haas F1 Team,1007,Mexican Grand Prix,2018,86927.382353,3.766906943000
1,Lewis Hamilton,HAM,131,Mercedes,1008,Brazilian Grand Prix,2018,73648.816901,0.000000000000
826,Daniil Kvyat,KVY,5,Toro Rosso,1010,Australian Grand Prix,2019,90090.526316,1.688371144000
815,Sergio Pérez,PER,211,Racing Point,1013,Azerbaijan Grand Prix,2019,109595.254902,1.498352941000
1,Lewis Hamilton,HAM,131,Mercedes,1015,Monaco Grand Prix,2019,79595.346154,0.000000000000
154,Romain Grosjean,GRO,210,Haas F1 Team,1020,German Grand Prix,2019,98251.765625,1.871950810000
842,Pierre Gasly,GAS,9,Red Bull,1020,German Grand Prix,2019,99142.180328,2.762365513000
840,Lance Stroll,STR,211,Racing Point,1024,Singapore Grand Prix,2019,117214.524590,6.152701061000
848,Alexander Albon,ALB,9,Red Bull,1025,Russian Grand Prix,2019,106742.264151,1.768033382000
844,Charles Leclerc,LEC,6,Ferrari,1027,Mexican Grand Prix,2019,81905.239437,0.089690141000
839,Esteban Ocon,OCO,4,Renault,1033,Hungarian Grand Prix,2020,84339.666667,1.875766667000
822,Valtteri Bottas,BOT,131,Mercedes,1037,Belgian Grand Prix,2020,114936.568182,1.208568182000
822,Valtteri Bottas,BOT,131,Mercedes,1043,Emilia Romagna Grand Prix,2020,84416.079365,4.743119365000
826,Daniil Kvyat,KVY,213,AlphaTauri,1044,Turkish Grand Prix,2020,107933.368421,2.083144283000
844,Charles Leclerc,LEC,6,Ferrari,1045,Bahrain Grand Prix,2020,128363.125000,2.266370614000
20,Sebastian Vettel,VET,9,Red Bull,841,Australian Grand Prix,2011,92590.672414,0.000000000000
17,Mark Webber,WEB,9,Red Bull,842,Malaysian Grand Prix,2011,105111.000000,0.471142857000
39,Narain Karthikeyan,KAR,164,HRT,843,Chinese Grand Prix,2011,109135.351852,5.238458995000
15,Jarno Trulli,TRU,205,Lotus,845,Spanish Grand Prix,2011,93925.046875,3.875031723000
153,Jaime Alguersuari,ALG,5,Toro Rosso,846,Monaco Grand Prix,2011,84995.348485,2.419067235000
30,Michael Schumacher,MSC,131,Mercedes,846,Monaco Grand Prix,2011,83076.625000,0.500343750000
2,Nick Heidfeld,HEI,4,Renault,848,European Grand Prix,2011,107004.946429,2.159876254000
816,Jérôme d'Ambrosio,DAM,166,Virgin,850,German Grand Prix,2011,103195.175439,5.689608772000
814,Paul di Resta,DIR,10,Force India,850,German Grand Prix,2011,99915.932203,2.410365536000
13,Felipe Massa,MAS,6,Ferrari,851,Hungarian Grand Prix,2011,92650.185714,1.188228571000
813,Pastor Maldonado,MAL,3,Williams,853,Italian Grand Prix,2011,93899.403846,2.462196299000
4,Fernando Alonso,ALO,6,Ferrari,855,Japanese Grand Prix,2011,102916.735849,0.021886792000
815,Sergio Pérez,PER,15,Sauber,857,Indian Grand Prix,2011,92758.474576,2.175107909000
819,Charles Pic,PIC,206,Marussia,863,Bahrain Grand Prix,2012,104297.791667,4.104984649000
17,Mark Webber,WEB,9,Red Bull,866,Canadian Grand Prix,2012,79495.300000,0.215500000000
1,Lewis Hamilton,HAM,1,McLaren,865,Monaco Grand Prix,2012,81675.102564,0.052576923000
819,Charles Pic,PIC,206,Marussia,866,Canadian Grand Prix,2012,82880.014925,3.600214925000
20,Sebastian Vettel,VET,9,Red Bull,868,British Grand Prix,2012,98387.000000,0.093000000000
811,Bruno Senna,SEN,3,Williams,869,German Grand Prix,2012,83500.363636,1.920333785000
37,Pedro de la Rosa,DLR,164,HRT,870,Hungarian Grand Prix,2012,92509.515152,4.603674572000
30,Michael Schumacher,MSC,131,Mercedes,870,Hungarian Grand Prix,2012,90224.258621,2.318418041000
30,Michael Schumacher,MSC,131,Mercedes,873,Singapore Grand Prix,2012,124495.921053,6.683239235000
30,Michael Schumacher,MSC,131,Mercedes,874,Japanese Grand Prix,2012,101962.471698,1.278660377000
20,Sebastian Vettel,VET,9,Red Bull,878,United States Grand Prix,2012,102784.714286,0.012053572000
20,Sebastian Vettel,VET,9,Red Bull,879,Brazilian Grand Prix,2012,89184.633803,3.863633803000
819,Charles Pic,PIC,207,Caterham,881,Malaysian Grand Prix,2013,109624.909091,3.612748377000
807,Nico Hülkenberg,HUL,15,Sauber,886,Canadian Grand Prix,2013,82078.777778,3.091020635000
17,Mark Webber,WEB,9,Red Bull,888,German Grand Prix,2013,101871.216667,1.512883334000
20,Sebastian Vettel,VET,9,Red Bull,891,Belgian Grand Prix,2013,114140.818182,0.000000000000
13,Felipe Massa,MAS,6,Ferrari,893,Singapore Grand Prix,2013,118311.622951,1.551057734000
815,Sergio Pérez,PER,1,McLaren,894,Korean Grand Prix,2013,113251.927273,3.064218940000
17,Mark Webber,WEB,9,Red Bull,896,Indian Grand Prix,2013,92468.128205,1.265011538000
8,Kimi Räikkönen,RAI,6,Ferrari,905,Monaco Grand Prix,2014,86065.129870,1.864347819000
30,Michael Schumacher,MSC,6,Ferrari,75,Spanish Grand Prix,2005,83492.413043,4.146503952000
35,Jacques Villeneuve,VIL,15,Sauber,75,Spanish Grand Prix,2005,81621.901961,2.275992870000
27,Christijan Albers,ALB,18,Minardi,86,Belgian Grand Prix,2005,130857.833333,10.788133333000
21,Giancarlo Fisichella,FIS,4,Renault,58,Spanish Grand Prix,2006,78874.393939,0.362893939000
2,Nick Heidfeld,HEI,2,BMW Sauber,60,British Grand Prix,2006,87058.683333,1.193233333000
35,Jacques Villeneuve,VIL,2,BMW Sauber,64,German Grand Prix,2006,81426.466667,2.744481592000
26,Scott Speed,SPE,5,Toro Rosso,64,German Grand Prix,2006,80212.696970,1.530711895000
14,David Coulthard,COU,9,Red Bull,65,Hungarian Grand Prix,2006,98000.797101,1.701639958000
23,Ralf Schumacher,SCH,7,Toyota,68,Chinese Grand Prix,2006,107785.816327,3.272477041000
21,Giancarlo Fisichella,FIS,4,Renault,70,Brazilian Grand Prix,2006,78085.042254,0.426577465000
22,Rubens Barrichello,BAR,11,Honda,70,Brazilian Grand Prix,2006,78225.985915,0.567521126000
3,Nico Rosberg,ROS,3,Williams,36,Australian Grand Prix,2007,90039.245614,1.612176648000
2,Nick Heidfeld,HEI,2,BMW Sauber,37,Malaysian Grand Prix,2007,99441.196429,0.603160715000
25,Alexander Wurz,WUR,3,Williams,37,Malaysian Grand Prix,2007,100443.821429,1.605785715000
14,David Coulthard,COU,9,Red Bull,40,Monaco Grand Prix,2007,79494.828947,2.195739203000
17,Mark Webber,WEB,9,Red Bull,40,Monaco Grand Prix,2007,80576.411765,3.277322021000
2,Nick Heidfeld,HEI,2,BMW Sauber,41,Canadian Grand Prix,2007,89366.214286,7.954547619000
22,Rubens Barrichello,BAR,11,Honda,47,Turkish Grand Prix,2007,91810.438596,2.118007562000
25,Alexander Wurz,WUR,3,Williams,48,Italian Grand Prix,2007,90879.980769,1.864773222000
21,Giancarlo Fisichella,FIS,4,Renault,51,Chinese Grand Prix,2007,106519.250000,1.547910714000
7,Sébastien Bourdais,BOU,5,Toro Rosso,23,Monaco Grand Prix,2008,105491.428571,10.192191729000
5,Heikki Kovalainen,KOV,1,McLaren,23,Monaco Grand Prix,2008,95735.960526,0.436723684000
4,Fernando Alonso,ALO,4,Renault,24,Canadian Grand Prix,2008,84567.818182,2.039356644000
15,Jarno Trulli,TRU,7,Toyota,24,Canadian Grand Prix,2008,83317.457143,0.788995605000
16,Adrian Sutil,SUT,10,Force India,24,Canadian Grand Prix,2008,82528.461538,0.000000000000
17,Mark Webber,WEB,9,Red Bull,25,French Grand Prix,2008,79293.557143,0.575771429000
14,David Coulthard,COU,9,Red Bull,29,European Grand Prix,2008,104063.553571,3.496202694000
7,Sébastien Bourdais,BOU,5,Toro Rosso,30,Belgian Grand Prix,2008,113548.386364,2.528553031000
5,Heikki Kovalainen,KOV,1,McLaren,32,Singapore Grand Prix,2008,115790.262295,2.998048009000
18,Jenson Button,BUT,11,Honda,35,Brazilian Grand Prix,2008,81454.371429,1.856695373000
55,Jean Alesi,ALE,22,Benetton,213,Canadian Grand Prix,1997,86355.759259,0.047500000000
58,Tarso Marques,MAR,18,Minardi,217,Hungarian Grand Prix,1997,85066.253333,3.913460230000
50,Jos Verstappen,VER,25,Tyrrell,219,Italian Grand Prix,1997,90739.833333,3.483059748000
63,Mika Salo,SAL,25,Tyrrell,220,Austrian Grand Prix,1997,76598.770833,2.570615903000
55,Jean Alesi,ALE,15,Sauber,194,San Marino Grand Prix,1998,92962.180328,1.597777102000
65,Johnny Herbert,HER,15,Sauber,196,Monaco Grand Prix,1998,87742.675325,2.894028266000
65,Johnny Herbert,HER,15,Sauber,197,Canadian Grand Prix,1998,99477.777778,11.690009662000
63,Mika Salo,SAL,21,Arrows,201,German Grand Prix,1998,110760.022727,3.027044949000
50,Jos Verstappen,VER,24,Stewart,201,German Grand Prix,1998,111102.666667,3.369688889000
30,Michael Schumacher,MSC,6,Ferrari,202,Hungarian Grand Prix,1998,82150.012987,0.000000000000
23,Ralf Schumacher,SCH,17,Jordan,204,Italian Grand Prix,1998,88128.754717,0.998129717000
22,Rubens Barrichello,BAR,24,Stewart,204,Italian Grand Prix,1998,90424.038462,3.293413462000
23,Ralf Schumacher,SCH,3,Williams,180,Canadian Grand Prix,1999,88378.536232,0.828013155000
69,Luca Badoer,BAD,18,Minardi,183,Austrian Grand Prix,1999,78502.764706,3.961384424000
56,Eddie Irvine,IRV,6,Ferrari,187,Italian Grand Prix,1999,87741.981132,0.738532856000
57,Mika Häkkinen,HÄK,1,McLaren,188,European Grand Prix,1999,93594.909091,1.025159091000
55,Jean Alesi,ALE,15,Sauber,188,European Grand Prix,1999,94272.485714,1.702735714000
41,Ricardo Zonta,ZON,16,BAR,188,European Grand Prix,1999,94290.984615,1.721234615000
41,Ricardo Zonta,ZON,16,BAR,162,Spanish Grand Prix,2000,88074.906250,1.376598558000
25,Alexander Wurz,WUR,22,Benetton,162,Spanish Grand Prix,2000,88553.812500,1.855504808000
35,Jacques Villeneuve,VIL,16,BAR,167,Austrian Grand Prix,2000,75978.271429,1.389285514000
49,Heinz-Harald Frentzen,FRE,17,Jordan,168,German Grand Prix,2000,113815.666667,4.951916667000
65,Johnny Herbert,HER,19,Jaguar,169,Hungarian Grand Prix,2000,85661.492537,3.403453576000
57,Mika Häkkinen,HÄK,1,McLaren,171,Italian Grand Prix,2000,99159.396226,0.071886792000
60,Gastón Mazzacane,MAZ,18,Minardi,172,United States Grand Prix,2000,82003.881356,2.676716972000
60,Gastón Mazzacane,MAZ,20,Prost,143,Brazilian Grand Prix,2001,85027.203704,5.957966862000
41,Ricardo Zonta,ZON,17,Jordan,152,German Grand Prix,2001,116501.428571,12.594124223000
832,Carlos Sainz,SAI,6,Ferrari,1053,Emilia Romagna Grand Prix,2021,117168.793651,15.203960318000
1,Lewis Hamilton,HAM,131,Mercedes,1056,Monaco Grand Prix,2021,76987.833333,0.874756410000
853,Nikita Mazepin,MAZ,210,Haas F1 Team,1060,Austrian Grand Prix,2021,73790.971014,2.881914676000
832,Carlos Sainz,SAI,6,Ferrari,1066,Russian Grand Prix,2021,103839.169811,1.178773585000
825,Kevin Magnussen,MAG,210,Haas F1 Team,1076,Australian Grand Prix,2022,92464.491228,1.661939504000
852,Yuki Tsunoda,TSU,213,AlphaTauri,1077,Emilia Romagna Grand Prix,2022,88715.809524,0.970000000000
847,George Russell,RUS,131,Mercedes,1079,Spanish Grand Prix,2022,88990.939394,0.498893939000
830,Max Verstappen,VER,9,Red Bull,1083,British Grand Prix,2022,159405.538462,0.361096154000
847,George Russell,RUS,131,Mercedes,1086,Hungarian Grand Prix,2022,85546.414286,0.176242857000
4,Fernando Alonso,ALO,6,Ferrari,918,Abu Dhabi Grand Prix,2014,109607.854545,1.560236363000
815,Sergio Pérez,PER,10,Force India,918,Abu Dhabi Grand Prix,2014,109339.618182,1.292000000000
828,Marcus Ericsson,ERI,15,Sauber,934,British Grand Prix,2015,109282.764706,4.767925996000
49,Heinz-Harald Frentzen,FRE,15,Sauber,224,Australian Grand Prix,1996,98411.157895,2.368209619000
57,Mika Häkkinen,HÄK,1,McLaren,225,Brazilian Grand Prix,1996,94514.914286,1.656097385000
77,Gerhard Berger,BER,22,Benetton,226,Argentine Grand Prix,1996,97311.000000,3.192736842000
50,Jos Verstappen,VER,29,Footwork,226,Argentine Grand Prix,1996,96725.486111,2.607222953000
56,Eddie Irvine,IRV,6,Ferrari,234,German Grand Prix,1996,110680.882353,1.716060131000
23,Ralf Schumacher,SCH,17,Jordan,207,Australian Grand Prix,1997,108323.000000,14.724413793000
12,Nelson Piquet Jr.,PIQ,4,Renault,3,Chinese Grand Prix,2009,131414.925926,5.281265212000
3,Nico Rosberg,ROS,3,Williams,7,Turkish Grand Prix,2009,89937.706897,0.543775863000
67,Sébastien Buemi,BUE,5,Toro Rosso,11,European Grand Prix,2009,105225.146341,4.325339323000
18,Jenson Button,BUT,23,Brawn,11,European Grand Prix,2009,101512.315789,0.612508771000
22,Rubens Barrichello,BAR,23,Brawn,12,Belgian Grand Prix,2009,115146.727273,0.805931818000
4,Fernando Alonso,ALO,4,Renault,17,Abu Dhabi Grand Prix,2009,103874.563636,1.267036363000
18,Jenson Button,BUT,1,McLaren,341,Spanish Grand Prix,2010,87997.409091,0.965575758000
812,Karun Chandhok,CHA,164,HRT,345,European Grand Prix,2010,109779.454545,3.997507177000
811,Bruno Senna,SEN,164,HRT,352,Japanese Grand Prix,2010,108280.980392,5.878659637000
807,Nico Hülkenberg,HUL,3,Williams,354,Brazilian Grand Prix,2010,80228.085714,1.470296982000
16,Adrian Sutil,SUT,10,Force India,354,Brazilian Grand Prix,2010,80364.171429,1.606382697000
836,Pascal Wehrlein,WEH,209,Manor Marussia,951,Russian Grand Prix,2016,109791.215686,4.847876063000
18,Jenson Button,BUT,1,McLaren,952,Spanish Grand Prix,2016,93883.800000,1.459300000000
